plan,inbound_transactions,outbound_transactions,user_settings_crypto_unlocked,country,NotsPerUser,AvgNotsPerMonth,AvgPushPerMonth,inbound_outbound_ratio
0,0.03610397946084741,0.012156330409060525,0,2,0.3684210526315789,0.5301980651599294,-0.16590207593496734,0.90454858868497
0,0.00802310654685498,0.0030390826022651312,0,2,0.15789473684210525,-0.6905711216149759,-0.4004752729308645,0.7523828195920719
0,0.06017329910141235,0.06888587231800965,1,2,0.2631578947368421,-0.39832371744815814,-0.12440066415877002,-0.4154436251329435
0,0.07621951219512231,0.08306825779524693,0,2,0.42105263157894735,0.2677897352924262,-0.4356612524802491,-0.37605441853249144
0,0.04412708600770239,0.04659926656806535,0,1,0.10526315789473684,-0.7818435841775857,-0.16590207593496734,-0.35015161260734984
0,0.04813863928112988,0.09826367080657258,0,2,0.3684210526315789,0.5301980651599294,0.3736162771555962,-0.7916111310202731
0,0.02808087291399243,0.01114330287497215,0,1,0.21052631578947367,-0.31227078336205405,-0.7338161318197711,0.6932072427226114
0,0.00401155327342749,0.0020260550681767543,0,2,0.42105263157894735,0.7926063950274322,0.3736162771555962,0.3973293583753088
0,0.03209242618741992,0.02127357821585592,0,3,0.5263157894736842,1.1793134074637524,0.799551819069199,0.09124878836085812
0,0.02005776636713745,0.005065137670441886,0,2,0.5263157894736842,0.44272862187076156,-0.16590207593496734,1.2849630114172161
0,0.00802310654685498,0.005065137670441886,0,2,0.3157894736842105,0.0428683096917094,0.6048384284801235,0.1437197432204782
0,0.06017329910141235,0.07901614765889342,0,2,0.631578947368421,1.0550147248949353,2.39681010124521,-0.5189376383131115
0,0.34098202824133667,0.21070972709038244,0,3,0.21052631578947367,-0.3619902563895808,-0.7593722643345872,0.16708991253508718
0,0.06819640564826733,0.14081082723828442,0,2,0.42105263157894735,0.09285084871409092,0.553455728185784,-0.7975620976426431
0,0.02808087291399243,0.004052110136353509,0,1,0.2631578947368421,0.005381405424923391,-0.7054204290255309,2.011208727542413
0,0.0802310654685498,0.1630974329882287,0,1,0.3684210526315789,-0.0820880378642444,0.553455728185784,-0.7894515479017162
0,0.01604621309370996,0.004052110136353509,0,1,0.10526315789473684,-0.9433256333268183,-0.8714260761303196,1.2849630114172161
0,0.04813863928112988,0.05369045930668399,0,2,0.3684210526315789,0.4335213120508492,0.799551819069199,-0.3947129781851621
0,0.02005776636713745,0.017221468079502412,0,2,0.21052631578947367,-0.6551637007932739,-0.5751918610381535,-0.16752842083317754
0,0.05616174582798486,0.05672954190894912,1,2,0.47368421052631576,0.5416071229802556,-0.8227070275234795,-0.3127775640582168
0,0.02808087291399243,0.0020260550681767543,0,1,0.15789473684210525,-0.5608681484996885,-0.22269348152344773,2.764352433153728
0,0.03610397946084741,0.03140385355673969,0,1,0.5263157894736842,1.0550147248949353,3.1251598779174707,-0.17963251610193073
0,0.22464698331193944,0.3444293615900482,0,1,0.3684210526315789,-0.0820880378642444,0.19377682612540836,-0.6247942420971904
1,0.0401155327342749,0.04356018396580022,0,2,0.5263157894736842,0.9425540120945768,0.14239412583106897,-0.37306966124596896
0,0.17650834403080956,0.22489211256761973,0,2,0.3157894736842105,-0.25702692444257974,0.19377682612540836,-0.49697823190751494
0,0.2005776636713745,0.08104220272707018,0,2,0.05263157894736842,-1.070492747031839,-0.7593722643345872,0.6704474054651266
0,0.0,0.0,0,2,0.3684210526315789,0.5301980651599294,-0.7054204290255309,-1.3779379477085054
0,0.00802310654685498,0.0060781652045302625,0,2,0.05263157894736842,-1.1317213573342564,-0.8852598800557188,-0.046487468145644695
0,0.06418485237483984,0.05571651437486074,1,2,0.5789473684210527,0.48495524966553216,-0.24031840049918296,-0.17775723373634925
0,0.06017329910141235,0.06888587231800965,1,2,0.3157894736842105,-0.25702692444257974,0.553455728185784,-0.4154436251329435
0,0.0401155327342749,0.008104220272707017,0,3,0.47368421052631576,1.0550147248949353,0.3736162771555962,1.5808408957645186
0,0.04813863928112988,0.0972506432724842,1,2,0.2631578947368421,-0.27984504008323213,0.021756481661750444,-0.7861821790139008
0,0.01604621309370996,0.01418238547723728,1,2,0.2631578947368421,-0.3619902563895808,-0.07957913944047716,-0.19442641031929594
0,0.11633504492939721,0.045586239033976975,0,1,0.3684210526315789,0.07098348789179917,-0.4356612524802491,0.7092006418765195
0,0.1203465982028247,0.24616569078347564,0,3,0.3157894736842105,-0.018473897290304308,-0.8035146750419969,-0.7926849896588963
0,0.22464698331193944,0.08002917519298179,0,2,0.5263157894736842,0.44272862187076156,0.9131346302461597,0.8312835887513523
0,0.06017329910141235,0.03241688109082807,1,1,0.47368421052631576,0.21155937889224724,-0.5512723281425127,0.32178606875472116
0,0.0802310654685498,0.18943614887452653,1,1,0.42105263157894735,0.7926063950274322,-0.16590207593496734,-0.8633677140610231
0,0.0,0.0010130275340883772,0,1,0.2631578947368421,-0.06367341822441963,-0.22269348152344773,-1.3779379477085054
0,0.14441591784338964,0.0354559636930932,0,1,0.3684210526315789,0.4335213120508492,0.799551819069199,1.322468658728846
0,0.02406931964056494,0.015195413011325657,0,1,0.42105263157894735,0.7926063950274322,0.3736162771555962,0.1437197432204782
0,0.07621951219512231,0.04254715643171184,0,2,0.47368421052631576,0.71763258649386,0.6048384284801235,0.28091838748456704
0,0.15243902439024462,0.041534128897623465,1,1,0.3157894736842105,0.1849239469132148,0.28842916877287567,1.1838401901845939
1,0.22063543003851194,0.06078165204530263,1,2,0.21052631578947367,-0.4069745415097243,0.14239412583106897,1.1691847088465326
0,0.00802310654685498,0.0030390826022651312,0,2,0.05263157894736842,-1.1317213573342564,-0.8852598800557188,0.7523828195920719
0,0.0401155327342749,0.045586239033976975,0,2,0.05263157894736842,-1.1012972031467199,-0.8227070275234795,-0.40961032620824306
0,0.04412708600770239,0.008104220272707017,0,2,0.3157894736842105,-0.018473897290304308,1.4036058603284902,1.7054210575949618
0,0.05616174582798486,0.04254715643171184,0,1,0.42105263157894735,0.4109215515837917,0.9621817532543928,-0.046487468145644695
0,0.05616174582798486,0.1246023866928704,0,2,0.3684210526315789,0.5301980651599294,-0.7054204290255309,-0.8336954159163873
0,0.13639281129653466,0.0709119273861864,0,2,0.5263157894736842,0.44272862187076156,0.553455728185784,0.3631896024890817
0,0.04813863928112988,0.07800312012480504,0,2,0.42105263157894735,0.7926063950274322,-0.16590207593496734,-0.6598522958094345
0,0.00401155327342749,0.0020260550681767543,0,3,0.21052631578947367,-0.31227078336205405,0.28842916877287567,0.3973293583753088
1,1.0,0.5875559697712588,1,3,0.5263157894736842,0.8403170004578874,0.07933353910619788,0.7894129351790962
0,0.05215019255455737,0.050651376704418855,0,4,0.21052631578947367,-0.3619902563895808,0.21176077122842715,-0.2789629487042395
0,0.10028883183568725,0.057742569443037496,0,2,0.42105263157894735,0.0428683096917094,-0.2044391011557219,0.24578214931937348
0,0.09627727856225976,0.11143302874972148,0,2,0.15789473684210525,-0.5608681484996885,-0.22269348152344773,-0.42406297727541126
1,1.0,0.754705512895841,0,1,0.3684210526315789,0.07098348789179917,-0.4356612524802491,0.47654076048403543
0,0.00802310654685498,0.009117247806795395,0,1,0.15789473684210525,-0.5194352543100828,-0.7054204290255309,-0.40961032620824306
0,0.14842747111681714,0.12966752436331228,0,3,0.21052631578947367,-0.3619902563895808,0.21176077122842715,-0.18366721452484852
0,0.2968549422336343,0.28162165447656884,0,1,0.47368421052631576,0.71763258649386,0.6048384284801235,-0.25830913534882705
0,0.30487804878048924,0.13068055189740066,0,3,0.5263157894736842,0.44272862187076156,-0.16590207593496734,0.5965056902773954
0,0.02406931964056494,0.029377798488562937,0,1,0.10526315789473684,-0.8772647950384959,-0.8035146750419969,-0.4649433331511152
0,0.21261232349165698,0.21070972709038244,0,2,0.10526315789473684,-0.9809119723529328,-0.9100653215771239,-0.2964532669907795
0,0.07621951219512231,0.11244605628380987,0,2,0.3157894736842105,-0.018473897290304308,0.5207576461802955,-0.5995515135025253
0,0.10831193838254223,0.12662844176104715,0,2,0.2631578947368421,-0.23317162172735215,0.5207576461802955,-0.4319073438085781
0,0.00802310654685498,0.0010130275340883772,0,1,0.2631578947368421,-0.3619902563895808,-0.8564855678908886,2.1725966644591233
0,0.10028883183568725,0.1681625706586706,1,2,0.21052631578947367,-0.48520808084910405,-0.8227070275234795,-0.6808434557907773
1,1.0,0.6442855116802079,1,1,0.2631578947368421,-0.23317162172735215,-0.8035146750419969,0.44143537840223585
0,0.01604621309370996,0.005065137670441886,0,1,0.3684210526315789,0.34651223425267713,0.21176077122842715,0.9890851270699136
0,0.01604621309370996,0.0010130275340883772,0,1,0.47368421052631576,1.0550147248949353,-0.7054204290255309,2.8827035868926494
0,0.3169127086007717,0.24211358064712213,0,1,0.42105263157894735,0.09285084871409092,0.553455728185784,-0.0548613705328325
0,0.09627727856225976,0.05166440423850723,0,2,0.5263157894736842,0.44272862187076156,1.2728135323065355,0.32631866613195637
0,0.05616174582798486,0.6068034929189379,0,1,0.21052631578947367,-0.48520808084910405,-0.4004752729308645,-1.2563046249425671
0,0.11232349165596972,0.05571651437486074,0,2,0.3157894736842105,0.0428683096917094,0.6048384284801235,0.41871812109921014
0,0.00802310654685498,0.0,0,1,0.15789473684210525,-0.8180378365731034,-0.9100653215771239,-1.3779379477085054
0,0.02808087291399243,0.019247523147679167,0,1,0.2631578947368421,-0.12582275950882815,0.6973272890099346,0.05593179951303683
0,0.1564505776636721,0.11447211135198662,0,3,0.10526315789473684,-0.8343252501510863,-0.27380574655307993,-0.01144929763083246
0,0.03610397946084741,0.016208440545414034,0,2,0.15789473684210525,-0.5608681484996885,-0.22269348152344773,0.539350742862014
0,0.07621951219512231,0.02127357821585592,0,1,0.15789473684210525,-0.6318959671104412,-0.3200501768179855,1.1518179634609298
0,0.00802310654685498,0.06483376218165614,0,1,0.3684210526315789,0.5301980651599294,-0.7054204290255309,-1.216550010791795
0,0.02406931964056494,0.009117247806795395,0,2,0.10526315789473684,-0.9433256333268183,-0.8714260761303196,0.7523828195920719
0,0.26476251604621437,0.5733735842940215,1,2,0.2631578947368421,-0.3619902563895808,-0.07957913944047716,-0.8217624309290826
0,0.01604621309370996,0.01418238547723728,0,2,0.42105263157894735,0.9160926679062572,1.0400801250909983,-0.19442641031929594
0,0.04813863928112988,0.037482018761269956,0,3,0.47368421052631576,1.0550147248949353,-0.16590207593496734,-0.07365992691223372
0,0.00802310654685498,0.0,0,2,0.42105263157894735,0.7926063950274322,-0.16590207593496734,-1.3779379477085054
0,0.3971437740693215,0.4376278947261789,1,3,0.2631578947368421,-0.431965811020915,-0.16590207593496734,-0.38499182735654147
0,0.06017329910141235,0.22894422270397324,0,2,0.3157894736842105,-0.25702692444257974,-0.16590207593496734,-1.0464565005144322
0,0.01203465982028247,0.0,0,3,0.2631578947368421,-0.18205311590900744,-0.78249447946704,-1.3779379477085054
0,0.02005776636713745,0.013169357943148902,0,1,0.5263157894736842,1.3174230547624384,-0.16590207593496734,0.10145147402800657
0,0.04813863928112988,0.00709119273861864,0,2,0.47368421052631576,1.0550147248949353,-0.7054204290255309,1.9857264217134585
0,0.11633504492939721,0.3575987195331971,0,2,0.15789473684210525,-0.8005870363109787,-0.5512723281425127,-0.9736231423962232
0,0.02808087291399243,0.03140385355673969,0,2,0.42105263157894735,0.4109215515837917,0.07933353910619788,-0.39686917329376603
0,0.1564505776636721,0.18133192860181951,0,2,0.3684210526315789,0.2677897352924262,-0.3200501768179855,-0.42515687059012797
0,0.00401155327342749,0.0,0,1,0.3684210526315789,0.5301980651599294,-0.16590207593496734,-1.3779379477085054
0,0.01604621309370996,0.010130275340883772,0,1,0.10526315789473684,-0.8772647950384959,-0.8035146750419969,0.1437197432204782
0,0.0802310654685498,0.07901614765889342,0,1,0.10526315789473684,-0.7818435841775857,-0.16590207593496734,-0.29103959704494564
0,0.19255455712451952,0.2937779848856294,1,1,0.21052631578947367,-0.6318959671104412,-0.8981055551293036,-0.6216110480751644
0,0.09226572528883227,0.11548513888607499,0,1,0.21052631578947367,-0.25702692444257974,-0.16590207593496734,-0.48382521690716834
0,0.02406931964056494,0.0010130275340883772,1,3,0.3157894736842105,0.1849239469132148,0.799551819069199,3.1870351250784457
0,0.09226572528883227,0.05976862451121425,0,2,0.47368421052631576,0.3937457336288277,1.4742337174603461,0.11588454155714335
0,0.13238125802310718,0.04761229410215373,0,1,0.21052631578947367,-0.550924253894183,-0.8564855678908886,0.8189553435702147
0,0.00802310654685498,0.01823449561359079,0,2,0.21052631578947367,-0.6069046975992504,-0.8852598800557188,-0.8453577558833612
0,0.05616174582798486,0.08813339546568881,1,2,0.42105263157894735,0.5826797311334301,1.6684603245729488,-0.6397079788419687
0,0.3530166880616191,0.18133192860181951,1,2,0.10526315789473684,-0.9809119723529328,-0.9100653215771239,0.37738253471144567
0,0.0802310654685498,0.12156330409060526,0,1,0.10526315789473684,-0.8094655136373229,-0.22269348152344773,-0.6171091022440136
1,0.09226572528883227,0.09218550560204232,0,2,0.631578947368421,1.5273497186564406,1.1828938067914416,-0.3034340519209337
0,0.10430038510911474,0.05369045930668399,0,1,0.15789473684210525,-0.7398582513987852,-0.46803235366568285,0.3748576203236149
0,0.03209242618741992,0.008104220272707017,1,1,0.3684210526315789,0.07098348789179917,0.3736162771555962,1.2849630114172161
1,0.8344030808729179,0.3596247746013739,0,2,0.3157894736842105,-0.25702692444257974,0.553455728185784,0.5896762601001982
0,0.07220795892169482,0.2046315618858522,0,1,0.42105263157894735,0.20481173612422565,0.30887407478472867,-0.9421905180333874
0,0.06017329910141235,0.15904532285187523,1,4,0.3684210526315789,-0.0820880378642444,-0.5255809779953431,-0.9134784780935541
0,0.00401155327342749,0.0020260550681767543,0,3,0.15789473684210525,-0.7162415017107099,-0.8403000172981718,0.3973293583753088
0,0.06819640564826733,0.07395100998845153,0,1,0.2631578947368421,-0.06367341822441963,0.799551819069199,-0.37195314092767734
0,0.14441591784338964,0.03849504629535833,0,2,0.3157894736842105,-0.12582275950882815,0.3736162771555962,1.2129927152246291
0,0.10831193838254223,0.03849504629535833,0,1,0.2631578947368421,-0.06367341822441963,0.28842916877287567,0.8343182337190171
0,0.0,0.0010130275340883772,0,1,0.15789473684210525,-0.662567070601448,-0.8035146750419969,-1.3779379477085054
0,0.02406931964056494,0.02836477095447456,0,1,0.21052631578947367,-0.31227078336205405,-0.22269348152344773,-0.43809055037001543
0,0.03209242618741992,0.057742569443037496,0,2,0.2631578947368421,-0.39832371744815814,-0.49791337014454484,-0.7224546346929432
0,0.01203465982028247,0.0020260550681767543,0,2,0.10526315789473684,-0.856817392711158,-0.3200501768179855,1.8175432032423602
0,0.10028883183568725,0.033429908624916446,0,2,0.42105263157894735,0.09285084871409092,-0.16590207593496734,0.9176663273998751
0,0.02005776636713745,0.009117247806795395,0,3,0.2631578947368421,-0.12582275950882815,0.21176077122842715,0.5241341659527242
0,0.00802310654685498,0.0,0,2,0.05263157894736842,-1.1012972031467199,-0.8227070275234795,-1.3779379477085054
0,0.12435815147625219,0.10028972587474934,1,1,0.3684210526315789,0.5301980651599294,0.3736162771555962,-0.10793902874085358
0,0.02005776636713745,0.019247523147679167,0,2,0.3157894736842105,0.2677897352924262,0.3736162771555962,-0.2683958814061214
0,0.05616174582798486,0.03950807382944671,0,2,0.10526315789473684,-0.8343252501510863,-0.7593722643345872,0.02887765333904552
0,0.02005776636713745,0.005065137670441886,1,2,0.47368421052631576,0.71763258649386,1.067282731129178,1.2849630114172161
0,0.1564505776636721,0.08813339546568881,1,3,0.5263157894736842,0.5826797311334301,-0.46803235366568285,0.2705245507978936
0,0.01604621309370996,0.0010130275340883772,0,1,0.15789473684210525,-0.7162415017107099,-0.8403000172981718,2.8827035868926494
0,0.1564505776636721,0.17018862572684737,1,3,0.3157894736842105,-0.07448199931736023,0.021756481661750444,-0.3745259920959147
0,0.15243902439024462,0.08712036793160044,0,2,0.3684210526315789,0.19622382714674366,0.9621817532543928,0.25416264014274326
0,0.03209242618741992,0.015195413011325657,0,2,0.5263157894736842,0.3802504480927848,-0.5512723281425127,0.4745148934224312
0,0.15243902439024462,0.11143302874972148,0,2,0.3157894736842105,-0.329415429233615,-0.24031840049918296,-0.010502320049351232
1,0.5856867779204136,0.6159207407257333,1,1,0.3157894736842105,-0.21665641215527146,-0.12440066415877002,-0.3466818733521252
0,0.06418485237483984,0.12358935915878201,0,3,0.42105263157894735,0.33624408221438357,1.7106835000322105,-0.7604536673315265
0,0.20458921694480198,0.9147638632818046,1,2,0.3684210526315789,0.07098348789179917,-0.03102248766232639,-1.0932252665441202
0,0.02808087291399243,0.058755596977125873,0,4,0.5789473684210527,1.427910772601387,2.332919769958169,-0.8043900488198885
0,0.01203465982028247,0.06280770711347938,1,1,0.3684210526315789,-0.03498910686238488,0.6226247478127795,-1.1321317053276696
0,0.0401155327342749,0.0020260550681767543,1,2,0.47368421052631576,0.8188472280141826,-0.7593722643345872,3.0602303175010306
0,0.36103979460847413,0.3282209210446342,0,3,0.21052631578947367,-0.3619902563895808,0.21176077122842715,-0.22015492200167006
0,0.22063543003851194,0.2704783516015967,0,2,0.3157894736842105,-0.12582275950882815,0.3736162771555962,-0.4682512846531348
0,0.05616174582798486,0.025325688352209427,0,2,0.21052631578947367,-0.3619902563895808,-0.27380574655307993,0.5338883819202177
0,0.15243902439024462,0.1246023866928704,0,1,0.5263157894736842,1.1793134074637524,0.28842916877287567,-0.1209163769410841
1,0.3169127086007717,0.9299592762931302,0,1,0.5789473684210527,0.48495524966553216,0.09455506003978753,-0.9559335830727342
0,0.11633504492939721,0.1823449561359079,0,2,0.47368421052631576,0.3283455037233885,0.9961374537985543,-0.6389510786688315
0,0.12836970474967968,0.09826367080657258,0,2,0.3684210526315789,-0.1665412934537855,-0.24031840049918296,-0.056808789692643635
0,0.02808087291399243,0.041534128897623465,0,2,0.15789473684210525,-0.5608681484996885,0.28842916877287567,-0.6012585012968367
0,0.05616174582798486,0.06382073464756777,0,2,0.3684210526315789,0.4335213120508492,1.3106744693655223,-0.40961032620824306
0,0.06418485237483984,0.017221468079502412,0,1,0.47368421052631576,0.930716042326118,0.28842916877287567,1.204269042958861
0,0.09226572528883227,0.10839394614745636,0,1,0.21052631578947367,-0.25702692444257974,-0.16590207593496734,-0.43568068524863474
0,0.2447047496790769,0.478148996089714,0,3,0.631578947368421,0.71763258649386,-0.2044391011557219,-0.7684184035934247
0,0.04412708600770239,0.09927669834066095,0,2,0.5789473684210527,1.0550147248949353,0.9621817532543928,-0.8404716990776259
0,0.14040436456996214,0.25933504872662455,0,2,0.21052631578947367,-0.5194352543100828,-0.03102248766232639,-0.7373775795339332
1,0.5856867779204136,0.20969669955629408,1,2,0.2631578947368421,-0.12582275950882815,-0.7593722643345872,0.8248016558742443
0,0.05215019255455737,0.20057945174949868,0,2,0.21052631578947367,-0.5799910227410449,-0.49791337014454484,-1.0498079717024924
0,0.03610397946084741,0.026338715886297805,0,1,0.42105263157894735,0.6821186771884836,0.28842916877287567,-0.008446025872420236
0,0.01604621309370996,0.0060781652045302625,0,2,0.42105263157894735,0.09285084871409092,-0.16590207593496734,0.7523828195920719
0,0.10430038510911474,0.11649816642016338,0,1,0.3684210526315789,0.19622382714674366,-0.36209056796789946,-0.3958751826408635
0,0.0401155327342749,0.025325688352209427,0,1,0.3684210526315789,0.4335213120508492,0.28842916877287567,0.1437197432204782
0,0.5174903722721462,0.48422716129424426,0,2,0.15789473684210525,-0.5981577532703336,-0.7593722643345872,-0.24609536541124655
0,0.01604621309370996,0.005065137670441886,0,1,0.47368421052631576,0.15920697810587342,-0.9100653215771239,0.9890851270699136
0,0.05215019255455737,0.09421156067021907,0,2,0.3157894736842105,-0.25702692444257974,-0.5255809779953431,-0.7247735615078568
0,0.4292362002567414,0.6118686305893798,0,2,0.42105263157894735,0.2677897352924262,-0.4356612524802491,-0.5764459571980913
0,0.3690629011553291,0.5895820248394354,0,2,0.3157894736842105,-0.12582275950882815,-0.03102248766232639,-0.6509738876504451
0,0.00401155327342749,0.0,0,1,0.05263157894736842,-1.070492747031839,-0.7593722643345872,-1.3779379477085054
0,0.09226572528883227,0.054703486840772364,0,2,0.21052631578947367,-0.3619902563895808,0.21176077122842715,0.2128860018990684
0,0.21261232349165698,0.1327066069655774,0,1,0.5789473684210527,1.5798313846299417,0.3736162771555962,0.15612456135305153
0,0.13238125802310718,0.17424073586320088,1,2,0.3157894736842105,0.0428683096917094,0.6048384284801235,-0.5206137364777853
0,0.01203465982028247,0.0,0,2,0.3157894736842105,0.2677897352924262,-0.7054204290255309,-1.3779379477085054
1,0.07621951219512231,0.33024697611281095,1,2,0.5789473684210527,0.9523332045119994,1.2884517454395954,-1.0846329145294404
0,0.00802310654685498,0.0,0,1,0.15789473684210525,-0.7398582513987852,-0.8564855678908886,-1.3779379477085054
1,0.565629011553276,0.6797414753733011,1,1,0.7368421052631579,1.142484168184103,1.9921713364272868,-0.4531373683077006
0,0.12836970474967968,0.11852422148834013,0,2,0.42105263157894735,-0.0036671576739560987,-0.24031840049918296,-0.23414156258067878
1,1.0,1.0,1,1,0.21052631578947367,-0.31227078336205405,-0.7338161318197711,0.33830512569221527
0,0.09226572528883227,0.08104220272707018,0,2,0.42105263157894735,0.09285084871409092,-0.8852598800557188,-0.18868120868148414
1,0.15243902439024462,0.45890147294203487,1,1,0.42105263157894735,0.20481173612422565,0.6973272890099346,-0.9657577585159294
0,0.02406931964056494,0.0010130275340883772,0,2,0.42105263157894735,0.5826797311334301,0.21176077122842715,3.1870351250784457
0,0.02808087291399243,0.04052110136353509,1,1,0.2631578947368421,-0.12582275950882815,0.6973272890099346,-0.5847334066923331
0,0.00802310654685498,0.0020260550681767543,0,2,0.2631578947368421,-0.23317162172735215,-0.8035146750419969,1.2849630114172161
0,0.11232349165596972,0.06888587231800965,0,3,0.42105263157894735,0.09285084871409092,0.553455728185784,0.1754209451148322
0,0.22865853658536694,0.16512348805640548,0,2,0.15789473684210525,-0.7616583280339315,-0.49791337014454484,0.0019289129293684404
0,0.05215019255455737,0.05571651437486074,0,1,0.21052631578947367,-0.31227078336205405,-0.22269348152344773,-0.3597699339251414
0,0.02005776636713745,0.034442936159004824,0,2,0.3157894736842105,0.0428683096917094,0.14239412583106897,-0.6951428299839616
0,0.05616174582798486,0.1327066069655774,0,2,0.10526315789473684,-0.8343252501510863,-0.7593722643345872,-0.8637225900842282
1,0.4452824133504514,1.0,1,1,0.47368421052631576,0.2677897352924262,-0.5255809779953431,-0.9249387040871184
0,0.02808087291399243,0.0060781652045302625,0,2,1.0,3.4166896937024624,7.142119252291757,1.489801546734579
0,0.12435815147625219,0.0891464229997772,0,2,0.21052631578947367,-0.5194352543100828,-0.03102248766232639,0.009455829314979805
0,0.02005776636713745,0.029377798488562937,0,2,0.3684210526315789,0.01587773861962358,-0.07957913944047716,-0.5947317832597638
0,0.12435815147625219,0.09421156067021907,0,2,0.3684210526315789,0.01587773861962358,0.30887407478472867,-0.046487468145644695
0,0.04813863928112988,0.0354559636930932,0,1,0.3157894736842105,0.2677897352924262,-0.7054204290255309,-0.01815873453792436
1,0.06418485237483984,0.023299633284032676,0,3,0.5789473684210527,1.0550147248949353,0.9621817532543928,0.8070064290100352
0,0.02808087291399243,0.04659926656806535,0,2,0.21052631578947367,-0.1952837880031672,-0.6736840553143213,-0.6745301471847299
0,0.01604621309370996,0.11143302874972148,1,2,0.15789473684210525,-0.5608681484996885,-0.7338161318197711,-1.1910677049628409
0,0.22464698331193944,0.2836477095447456,0,1,0.21052631578947367,-0.48520808084910405,-0.8227070275234795,-0.49030429466659836
0,0.0401155327342749,0.045586239033976975,0,2,0.3684210526315789,0.34651223425267713,1.1828938067914416,-0.40961032620824306
0,0.00802310654685498,0.0010130275340883772,1,2,0.21052631578947367,-0.48520808084910405,-0.4004752729308645,2.1725966644591233
0,0.2005776636713745,0.36165082966955064,1,2,0.3684210526315789,0.34651223425267713,0.21176077122842715,-0.7236625277758957
0,0.02406931964056494,0.00709119273861864,0,1,0.42105263157894735,0.7926063950274322,0.3736162771555962,1.080124476099853
0,0.00802310654685498,0.0010130275340883772,0,2,0.47368421052631576,0.71763258649386,1.9921713364272868,2.1725966644591233
0,0.1564505776636721,0.2076706444881173,0,1,0.21052631578947367,-0.4478693461644,0.07933353910619788,-0.5266827230699551
1,0.18453145057766454,0.31099945296513176,0,2,0.42105263157894735,0.2677897352924262,0.3736162771555962,-0.6839241000043514
0,0.11232349165596972,0.21577486476082433,0,2,0.42105263157894735,0.4927111608931431,-0.3200501768179855,-0.7591725796129021
0,0.38912066752246655,0.1995664242154103,0,2,0.21052631578947367,-0.5194352543100828,-0.03102248766232639,0.37921438586424944
0,0.02808087291399243,0.015195413011325657,0,1,0.15789473684210525,-0.7162415017107099,-0.8403000172981718,0.31663538991695367
0,0.03209242618741992,0.12764146929513553,1,3,0.3684210526315789,0.5301980651599294,-0.7054204290255309,-1.0599796242308073
0,0.05215019255455737,0.034442936159004824,0,1,0.6842105263157894,2.1046480443649473,0.3736162771555962,0.09515619989295757
0,0.03209242618741992,0.033429908624916446,0,2,0.5263157894736842,0.44272862187076156,-0.5255809779953431,-0.33875708561066287
0,0.06418485237483984,0.4092631237717044,0,2,0.05263157894736842,-1.143786108132762,-0.9100653215771239,-1.175050255584641
0,0.02808087291399243,0.017221468079502412,0,2,0.2631578947368421,0.005381405424923391,-0.16590207593496734,0.1754209451148322
0,0.24871630295250438,1.0,0,1,0.47368421052631576,0.2677897352924262,0.9131346302461597,-1.1173225420797845
0,0.01203465982028247,0.016208440545414034,0,2,0.21052631578947367,-0.4478693461644,0.07933353910619788,-0.5370218553530145
0,0.10028883183568725,0.23806147051076862,1,2,0.10526315789473684,-0.8094655136373229,-0.7338161318197711,-0.8658416094150976
0,0.12836970474967968,0.1377717446360193,1,1,0.7368421052631579,1.0550147248949353,1.5297270337782323,-0.363499487089183
0,0.02808087291399243,0.045586239033976975,0,2,0.47368421052631576,1.0550147248949353,0.3736162771555962,-0.6610030740977343
0,0.1644736842105271,0.6827805579755662,0,2,0.2631578947368421,-0.39832371744815814,-0.49791337014454484,-1.0725423132353458
1,0.10831193838254223,0.19247523147679166,1,2,0.2631578947368421,-0.06367341822441963,-0.22269348152344773,-0.7152805661749156
0,0.02808087291399243,0.03140385355673969,0,1,0.21052631578947367,-0.4069745415097243,-0.3200501768179855,-0.39686917329376603
0,0.01203465982028247,0.0010130275340883772,0,2,0.7368421052631579,2.36705637423245,1.4526529833367237,2.6164134909800767
0,0.1644736842105271,0.21172275462447082,0,2,0.3157894736842105,-0.07448199931736023,-0.4004752729308645,-0.5045064331152688
0,0.00802310654685498,0.0,0,1,0.3684210526315789,-0.0820880378642444,-0.5255809779953431,-1.3779379477085054
0,0.0401155327342749,0.06483376218165614,0,1,0.47368421052631576,1.0550147248949353,-0.16590207593496734,-0.6582349857826347
0,0.03610397946084741,0.10839394614745636,0,4,0.2631578947368421,-0.3619902563895808,-0.46803235366568285,-0.9647291781889971
0,0.02808087291399243,0.009117247806795395,0,2,0.3684210526315789,0.5301980651599294,-0.7054204290255309,0.9521003915265008
0,0.06418485237483984,0.037482018761269956,0,2,0.5263157894736842,0.8403170004578874,0.9621817532543928,0.22985131063155276
0,0.06819640564826733,0.0486253216362421,1,2,0.42105263157894735,0.5826797311334301,0.6973272890099346,0.01496409244956434
0,0.03209242618741992,0.01418238547723728,0,2,0.2631578947368421,-0.23317162172735215,-0.8035146750419969,0.5587172952920193
0,0.07220795892169482,0.045586239033976975,0,1,0.21052631578947367,-0.4069745415097243,-0.3200501768179855,0.1437197432204782
0,0.03610397946084741,0.015195413011325657,0,4,0.42105263157894735,0.2677897352924262,-0.8403000172981718,0.6192377716357856
